dtfrom	dtto	zones	ind_id	ind_name	code	regname	value
19.08.2013	25.08.2013	1|4	1004	Цветность	102	Район Котловка 	5
19.08.2013	25.08.2013	1|4	1005	Мутность	102	Район Котловка 	0.45
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	102	Район Котловка 	7.3
19.08.2013	25.08.2013	1|4	1013	Железо общее	102	Район Котловка 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	102	Район Котловка 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	102	Район Котловка 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	102	Район Котловка 	0.34
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	102	Район Котловка 	1-2
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	102	Район Котловка 	1-2
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	102	Район Котловка 	Тинистый
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	102	Район Котловка 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	97	Ломоносовский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	97	Ломоносовский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	97	Ломоносовский район 	1
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	97	Ломоносовский район 	19.2
19.08.2013	25.08.2013	1|4	1004	Цветность	97	Ломоносовский район 	6
19.08.2013	25.08.2013	1|4	1005	Мутность	97	Ломоносовский район 	<0.30
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	97	Ломоносовский район 	7.4
19.08.2013	25.08.2013	1|4	1013	Железо общее	97	Ломоносовский район 	0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	97	Ломоносовский район 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	97	Ломоносовский район 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	97	Ломоносовский район 	0.72
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	97	Ломоносовский район 	1-2
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	97	Ломоносовский район 	1
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	97	Ломоносовский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	97	Ломоносовский район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	103	Обручевский район 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	103	Обручевский район 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	103	Обручевский район 	0
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	103	Обручевский район 	19.4
19.08.2013	25.08.2013	4	1004	Цветность	103	Обручевский район 	<5
19.08.2013	25.08.2013	4	1005	Мутность	103	Обручевский район 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	103	Обручевский район 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	103	Обручевский район 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	103	Обручевский район 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	103	Обручевский район 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	103	Обручевский район 	0.45
19.08.2013	25.08.2013	4	1200	Запах при 60C	103	Обручевский район 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	103	Обручевский район 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	103	Обручевский район 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	103	Обручевский район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	95	Район Тёплый Стан 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	95	Район Тёплый Стан 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	95	Район Тёплый Стан 	0
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	95	Район Тёплый Стан 	20.3
19.08.2013	25.08.2013	4	1004	Цветность	95	Район Тёплый Стан 	<5
19.08.2013	25.08.2013	4	1005	Мутность	95	Район Тёплый Стан 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	95	Район Тёплый Стан 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	95	Район Тёплый Стан 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	95	Район Тёплый Стан 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	95	Район Тёплый Стан 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	95	Район Тёплый Стан 	0.69
19.08.2013	25.08.2013	4	1200	Запах при 60C	95	Район Тёплый Стан 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	95	Район Тёплый Стан 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	95	Район Тёплый Стан 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	95	Район Тёплый Стан 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	100	Район Черёмушки 	Тинистый
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	100	Район Черёмушки 	Тинистый
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	100	Район Черёмушки 	1-2
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	100	Район Черёмушки 	21.3
19.08.2013	25.08.2013	1|4	1004	Цветность	100	Район Черёмушки 	7
19.08.2013	25.08.2013	1|4	1005	Мутность	100	Район Черёмушки 	0.30
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	100	Район Черёмушки 	7.3
19.08.2013	25.08.2013	1|4	1013	Железо общее	100	Район Черёмушки 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	100	Район Черёмушки 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	100	Район Черёмушки 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	100	Район Черёмушки 	0.23
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	100	Район Черёмушки 	2
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	100	Район Черёмушки 	1-2
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	100	Район Черёмушки 	Тинистый
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	100	Район Черёмушки 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	94	Район Ясенево 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	94	Район Ясенево 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	94	Район Ясенево 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	94	Район Ясенево 	19.4
19.08.2013	25.08.2013	4	1004	Цветность	94	Район Ясенево 	7
19.08.2013	25.08.2013	4	1005	Мутность	94	Район Ясенево 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	94	Район Ясенево 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	94	Район Ясенево 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	94	Район Ясенево 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	94	Район Ясенево 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	94	Район Ясенево 	0.75
19.08.2013	25.08.2013	4	1200	Запах при 60C	94	Район Ясенево 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	94	Район Ясенево 	1
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	94	Район Ясенево 	Хлорно-тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	94	Район Ясенево 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	122	Район Внуково 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	122	Район Внуково 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	122	Район Внуково 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	122	Район Внуково 	15.0
19.08.2013	25.08.2013	4	1004	Цветность	122	Район Внуково 	<5
19.08.2013	25.08.2013	4	1005	Мутность	122	Район Внуково 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	122	Район Внуково 	7.5
19.08.2013	25.08.2013	4	1013	Железо общее	122	Район Внуково 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	122	Район Внуково 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	122	Район Внуково 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	122	Район Внуково 	0.78
19.08.2013	25.08.2013	4	1200	Запах при 60C	122	Район Внуково 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	122	Район Внуково 	1
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	122	Район Внуково 	Хлорно-тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	122	Район Внуково 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	116	Район Дорогомилово 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	116	Район Дорогомилово 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	116	Район Дорогомилово 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	116	Район Дорогомилово 	20.2
19.08.2013	25.08.2013	1	1004	Цветность	116	Район Дорогомилово 	<5
19.08.2013	25.08.2013	1	1005	Мутность	116	Район Дорогомилово 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	116	Район Дорогомилово 	7.2
19.08.2013	25.08.2013	1	1013	Железо общее	116	Район Дорогомилово 	0.06
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	116	Район Дорогомилово 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	116	Район Дорогомилово 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	116	Район Дорогомилово 	0.67
19.08.2013	25.08.2013	1	1200	Запах при 60C	116	Район Дорогомилово 	1
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	116	Район Дорогомилово 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	116	Район Дорогомилово 	Хлорно-тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	116	Район Дорогомилово 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	106	Район Крылатское 	Тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	106	Район Крылатское 	Тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	106	Район Крылатское 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	106	Район Крылатское 	21.1
19.08.2013	25.08.2013	1	1004	Цветность	106	Район Крылатское 	<5
19.08.2013	25.08.2013	1	1005	Мутность	106	Район Крылатское 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	106	Район Крылатское 	7.3
19.08.2013	25.08.2013	1	1013	Железо общее	106	Район Крылатское 	0.06
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	106	Район Крылатское 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	106	Район Крылатское 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	106	Район Крылатское 	0.27
19.08.2013	25.08.2013	1	1200	Запах при 60C	106	Район Крылатское 	1-2
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	106	Район Крылатское 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	106	Район Крылатское 	Тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	106	Район Крылатское 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	107	Район Кунцево 	Тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	107	Район Кунцево 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	107	Район Кунцево 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	107	Район Кунцево 	18.1
19.08.2013	25.08.2013	1	1004	Цветность	107	Район Кунцево 	<5
19.08.2013	25.08.2013	1	1005	Мутность	107	Район Кунцево 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	107	Район Кунцево 	7.2
19.08.2013	25.08.2013	1	1013	Железо общее	107	Район Кунцево 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	107	Район Кунцево 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	107	Район Кунцево 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	107	Район Кунцево 	0.47
19.08.2013	25.08.2013	1	1200	Запах при 60C	107	Район Кунцево 	1
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	107	Район Кунцево 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	107	Район Кунцево 	Тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	107	Район Кунцево 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	108	Можайский район 	Тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	108	Можайский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	108	Можайский район 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	108	Можайский район 	19.9
19.08.2013	25.08.2013	1	1004	Цветность	108	Можайский район 	<5
19.08.2013	25.08.2013	1	1005	Мутность	108	Можайский район 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	108	Можайский район 	7.4
19.08.2013	25.08.2013	1	1013	Железо общее	108	Можайский район 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	108	Можайский район 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	108	Можайский район 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	108	Можайский район 	0.64
19.08.2013	25.08.2013	1	1200	Запах при 60C	108	Можайский район 	1-2
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	108	Можайский район 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	108	Можайский район 	Тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	108	Можайский район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	121	Район Ново-Переделкино 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	121	Район Ново-Переделкино 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	121	Район Ново-Переделкино 	0
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	121	Район Ново-Переделкино 	17.8
19.08.2013	25.08.2013	4	1004	Цветность	121	Район Ново-Переделкино 	<5
19.08.2013	25.08.2013	4	1005	Мутность	121	Район Ново-Переделкино 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	121	Район Ново-Переделкино 	7.5
19.08.2013	25.08.2013	4	1013	Железо общее	121	Район Ново-Переделкино 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	121	Район Ново-Переделкино 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	121	Район Ново-Переделкино 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	121	Район Ново-Переделкино 	0.95
19.08.2013	25.08.2013	4	1200	Запах при 60C	121	Район Ново-Переделкино 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	121	Район Ново-Переделкино 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	121	Район Ново-Переделкино 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	121	Район Ново-Переделкино 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	112	Район Очаково-Матвеевское 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	112	Район Очаково-Матвеевское 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	112	Район Очаково-Матвеевское 	1
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	112	Район Очаково-Матвеевское 	20.3
19.08.2013	25.08.2013	1|4	1004	Цветность	112	Район Очаково-Матвеевское 	7
19.08.2013	25.08.2013	1|4	1005	Мутность	112	Район Очаково-Матвеевское 	0.31
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	112	Район Очаково-Матвеевское 	7.4
19.08.2013	25.08.2013	1|4	1013	Железо общее	112	Район Очаково-Матвеевское 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	112	Район Очаково-Матвеевское 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	112	Район Очаково-Матвеевское 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	112	Район Очаково-Матвеевское 	0.74
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	112	Район Очаково-Матвеевское 	1-2
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	112	Район Очаково-Матвеевское 	1
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	112	Район Очаково-Матвеевское 	Хлорно-тинистый
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	112	Район Очаково-Матвеевское 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	119	Район Проспект Вернадского 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	119	Район Проспект Вернадского 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	119	Район Проспект Вернадского 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	119	Район Проспект Вернадского 	19.5
19.08.2013	25.08.2013	4	1004	Цветность	119	Район Проспект Вернадского 	<5
19.08.2013	25.08.2013	4	1005	Мутность	119	Район Проспект Вернадского 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	119	Район Проспект Вернадского 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	119	Район Проспект Вернадского 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	119	Район Проспект Вернадского 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	119	Район Проспект Вернадского 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	119	Район Проспект Вернадского 	0.97
19.08.2013	25.08.2013	4	1200	Запах при 60C	119	Район Проспект Вернадского 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	119	Район Проспект Вернадского 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	119	Район Проспект Вернадского 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	119	Район Проспект Вернадского 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	114	Район Раменки 	Тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	114	Район Раменки 	Тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	114	Район Раменки 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	114	Район Раменки 	20.8
19.08.2013	25.08.2013	1	1004	Цветность	114	Район Раменки 	<5
19.08.2013	25.08.2013	1	1005	Мутность	114	Район Раменки 	0.34
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	114	Район Раменки 	7.3
19.08.2013	25.08.2013	1	1013	Железо общее	114	Район Раменки 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	114	Район Раменки 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	114	Район Раменки 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	114	Район Раменки 	0.29
19.08.2013	25.08.2013	1	1200	Запах при 60C	114	Район Раменки 	1-2
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	114	Район Раменки 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	114	Район Раменки 	Тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	114	Район Раменки 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	120	Район Солнцево 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	120	Район Солнцево 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	120	Район Солнцево 	0-1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	120	Район Солнцево 	17.5
19.08.2013	25.08.2013	4	1004	Цветность	120	Район Солнцево 	<5
19.08.2013	25.08.2013	4	1005	Мутность	120	Район Солнцево 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	120	Район Солнцево 	7.5
19.08.2013	25.08.2013	4	1013	Железо общее	120	Район Солнцево 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	120	Район Солнцево 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	120	Район Солнцево 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	120	Район Солнцево 	1.11
19.08.2013	25.08.2013	4	1200	Запах при 60C	120	Район Солнцево 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	120	Район Солнцево 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	120	Район Солнцево 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	120	Район Солнцево 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	113	Район Тропарёво-Никулино 	Без запаха
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	113	Район Тропарёво-Никулино 	Хлорный
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	113	Район Тропарёво-Никулино 	0-1
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	113	Район Тропарёво-Никулино 	18.9
19.08.2013	25.08.2013	1|4	1004	Цветность	113	Район Тропарёво-Никулино 	<5
19.08.2013	25.08.2013	1|4	1005	Мутность	113	Район Тропарёво-Никулино 	<0.30
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	113	Район Тропарёво-Никулино 	7.4
19.08.2013	25.08.2013	1|4	1013	Железо общее	113	Район Тропарёво-Никулино 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	113	Район Тропарёво-Никулино 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	113	Район Тропарёво-Никулино 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	113	Район Тропарёво-Никулино 	0.89
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	113	Район Тропарёво-Никулино 	1
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	113	Район Тропарёво-Никулино 	0
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	113	Район Тропарёво-Никулино 	Без привкуса
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	113	Район Тропарёво-Никулино 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	111	Район Филёвский парк 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	111	Район Филёвский парк 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	111	Район Филёвский парк 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	111	Район Филёвский парк 	20.1
19.08.2013	25.08.2013	1	1004	Цветность	111	Район Филёвский парк 	5
19.08.2013	25.08.2013	1	1005	Мутность	111	Район Филёвский парк 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	111	Район Филёвский парк 	7.3
19.08.2013	25.08.2013	1	1013	Железо общее	111	Район Филёвский парк 	0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	111	Район Филёвский парк 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	111	Район Филёвский парк 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	111	Район Филёвский парк 	0.34
19.08.2013	25.08.2013	1	1200	Запах при 60C	111	Район Филёвский парк 	1
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	111	Район Филёвский парк 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	111	Район Филёвский парк 	Хлорно-тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	111	Район Филёвский парк 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	109	Район Фили-Давыдково 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	109	Район Фили-Давыдково 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	109	Район Фили-Давыдково 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	109	Район Фили-Давыдково 	20.6
19.08.2013	25.08.2013	1	1004	Цветность	109	Район Фили-Давыдково 	5
19.08.2013	25.08.2013	1	1005	Мутность	109	Район Фили-Давыдково 	0.31
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	109	Район Фили-Давыдково 	7.3
19.08.2013	25.08.2013	1	1013	Железо общее	109	Район Фили-Давыдково 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	109	Район Фили-Давыдково 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	109	Район Фили-Давыдково 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	109	Район Фили-Давыдково 	0.59
19.08.2013	25.08.2013	1	1200	Запах при 60C	109	Район Фили-Давыдково 	1
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	109	Район Фили-Давыдково 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	109	Район Фили-Давыдково 	Хлорно-тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	109	Район Фили-Давыдково 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	130	Район Куркино 	Тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	130	Район Куркино 	Тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	130	Район Куркино 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	130	Район Куркино 	20.0
19.08.2013	25.08.2013	1	1004	Цветность	130	Район Куркино 	<5
19.08.2013	25.08.2013	1	1005	Мутность	130	Район Куркино 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	130	Район Куркино 	7.4
19.08.2013	25.08.2013	1	1013	Железо общее	130	Район Куркино 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	130	Район Куркино 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	130	Район Куркино 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	130	Район Куркино 	0.21
19.08.2013	25.08.2013	1	1200	Запах при 60C	130	Район Куркино 	2
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	130	Район Куркино 	1
