"0_ID";"1_Наименование";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Округ";"1_Район";"0_UNOM";"0_Площадь";"0_Собственник_СО";"1_Собственник"
"000007396";"Планета Суши";"1-я Тверская-Ямская ул. 2 с. 1";"1-я Тверская-Ямская ул. 2 с. 1";"37,596940999";"55,770038";;;;;;"ЦАО";"Тверской";"2 117 810";"30";"ПЛАНЕТА СУШИ";"РОСИНТЕР РЕСТОРАНТС"
"000007397";"Американский бар";"1-я Тверская-Ямская ул. 2 с. 1";"1-я Тверская-Ямская ул. 2 с. 1";"37,5973269999999";"55,7702069999999";;;;;;"ЦАО";"Тверской";"2 117 810";"30";"АМЕРИКАНСКИЙ БАР";"РОСИНТЕР РЕСТОРАНТС"
"000007398";"Мон-кафе";"1-я Тверская-Ямская ул. 4";"1-я Тверская-Ямская ул. 4";"37,594323";"55,77133";;;;;;"ЦАО";"Тверской";"5 827";"20";"МОН КАФЕ";"ФАРМАТРАСТ"
"000007399";"Якитория";"1-я Тверская-Ямская ул. 7";"1-я Тверская-Ямская ул. 7";"37,592478";"55,7718";;;;;;"ЦАО";"Тверской";"5 828";"30";"Якитория";"Сэйвори"
"000007400";"Ми Пьяче";"1-я Тверская-Ямская ул. 7";"1-я Тверская-Ямская ул. 7";"37,593035";"55,771474";;;;;;"ЦАО";"Тверской";"5 828";"30";"МИПЬЯЧЕ";"МАЯКОВКА"
"000007401";"Шоколадница";"1-я Тверская-Ямская ул. 13 с. 1";"1-я Тверская-Ямская ул. 13 с. 1";"37,5902669999999";"55,773068";;;;;;"ЦАО";"Тверской";"5 834";"20";"ШОКОЛАДНИЦА";"ГАЛЕРЕЯ-АЛЕКС"
"000007402";"LUCE";"1-я Тверская-Ямская ул. 21";"1-я Тверская-Ямская ул. 21";"37,5872209999999";"55,7743469999999";;;;;;"ЦАО";"Тверской";"4 306 368";"30";"Альберо";"АЛЬБЕРО"
"000007403";"Старбакс";"1-я Тверская-Ямская ул. 21";"1-я Тверская-Ямская ул. 21";"37,5875849999999";"55,7745529999999";;;;;;"ЦАО";"Тверской";"4 306 368";"30";"Старбакс";"КОФЕ СИРЕНА"
"000007404";"Гамбринус";"1-я Тверская-Ямская ул. 16/23 с. 1";"1-я Тверская-Ямская ул. 16/23 с. 1";"37,59164";"55,772802";;;;;;"ЦАО";"Тверской";"3 400 063";"20";"Гамбринус";"ПРАЙМ"
"000007405";"Якитория";"1-я Тверская-Ямская ул. 29 с. 1";"1-я Тверская-Ямская ул. 29 с. 1";"37,585031";"55,7760129999999";;;;;;"ЦАО";"Тверской";"2 136 486";"30";"ЯКИТОРИЯ""";"ФИРМА ""СИРИУС"""
"000007406";"Кофе Ин";"2-я Тверская-Ямская ул. 2";"2-я Тверская-Ямская ул. 2";"37,5965";"55,770768999";;;;;;"ЦАО";"Тверской";"4 307 371";"30";"КОФЕ ИН";"М-ПЛЮС"
"000007407";"Тверская-Ямская";"2-я Тверская-Ямская ул. 6";"2-я Тверская-Ямская ул. 6";"37,596136";"55,771136999";;;;;;"ЦАО";"Тверской";"25 666";"30";"Тверская Ямская";"Тверская-Ямская"
"000007408";"Студия";"1-й Тверской-Ямской пер. 18";"1-й Тверской-Ямской пер. 18";"37,59885";"55,77355";;;;;;"ЦАО";"Тверской";"2 118 109";"30";"СТУДИЯ";"СТУДИЯ"
"000007409";"Чайковский";"Тверская ул. 31/4 с. 1";"Тверская ул. 31/4 с. 1";"37,596124999";"55,769084";;;;;;"ЦАО";"Тверской";"2 118 114";"30";"Чайковский";"МЕЛОС"
"000007410";"Занзибар";"ул. Фадеева 5";"ул. Фадеева 5";"37,598958";"55,774262";;;;;;"ЦАО";"Тверской";"27 033";"40";"ТРУ-ЛЯ-ЛЯ""";"РОТЕЛЛ"
"000007411";"Бульвар";"Цветной бульв. 5";"Цветной бульв. 5";"37,620651";"55,7680709999999";;;;;;"ЦАО";"Тверской";"2 110 656";"40";"Бульвар";"Бульвар"
"000007412";"Де Алькор";"Цветной бульв. 7 с. 1";"Цветной бульв. 7 с. 1";"37,6208549999999";"55,76935";;;;;;"ЦАО";"Тверской";"2 110 580";"40";"ДЕ АЛЬКОР";"ДЕ АЛЬКОР"
"000007413";"Лаваш";"Цветной бульв. 7 с. 1";"Цветной бульв. 7 с. 1";"37,6205649999999";"55,769266";;;;;;"ЦАО";"Тверской";"2 110 580";"40";"МАШТОЦ""";"МАШТОЦ"
"000007414";"Грабли";"Цветной бульв. 11 с. 2";"Цветной бульв. 11 с. 2";"37,620844999";"55,769988999";;;;;;"ЦАО";"Тверской";"2 111 228";"30";"Грабли";"Гастрономическая Академия Рожниковского"
"000007415";"Шокколатто";"Цветной бульв. 11 с. 2";"Цветной бульв. 11 с. 2";"37,620800999";"55,770316";;;;;;"ЦАО";"Тверской";"2 111 228";"30";"Chokkolatta";"Латта Фуд"
"000007416";"Шоколадница";"Цветной бульв. 13";"Цветной бульв. 13";"37,6206729999999";"55,770472";;;;;;"ЦАО";"Тверской";"2 111 570";"30";"ШОКОЛАДНИЦА";"ФармИнКо"
"000007417";"Кофе Хаус";"Цветной бульв. 21 с. 1";"Цветной бульв. 21 с. 1";"37,620844999";"55,772235";;;;;;"ЦАО";"Тверской";"28 203";"20";"КОФЕ ХАУС""";"КОФЕ ХАУС. ЭСПРЕССО И КАПУЧИНО БАР"
"000007418";"Антонина";"Цветной бульв. 25 с. 1";"Цветной бульв. 25 с. 1";"37,620822";"55,772766";;;;;;"ЦАО";"Тверской";"28 211";"20";"АНТОНИНА";"Семейное Предприятие ""Фирма Антонина"""
"000007419";"Кофе Хаус";"ул. Чаянова 12";"ул. Чаянова 12";"37,5956529999999";"55,775952";;;;;;"ЦАО";"Тверской";"5 905";"20";"КАФЕ ХАУС. ЭКСПРЕССО И КАПУЧИНО БАР""";"КОФЕ ХАУС. ЭСПРЕССО И КАПУЧИНО БАР"
"000007420";"Ми Пьяче";"ул. Чаянова 22 с. 4";"ул. Чаянова 22 с. 4";"37,5987429999999";"55,778064";;;;;;"ЦАО";"Тверской";"4 300 196";"20";"МИ ПЬЯЧЕ";"У КАТЮШИ"
"000007421";"Крошка-Картошка";"Новослободская ул. 45 с. 1";"Новослободская ул. 45 с. 1";"37,59634";"55,783886";;;;;;"ЦАО";"Тверской";"2 131 225";"20";"Крошка - Картошка";"ФЛОРЕСТЕНА"
"000007422";"Дарина-Т";"ул. Петровка 34 с. 7";"ул. Петровка 34 с. 7";"37,613248";"55,768928";;;;;;"ЦАО";"Тверской";"4 304 532";"30";"000 ""ДАРИНА-Т""";"ДАРИНА-Т"
"000007423";"Кафе на ул. Петровка 27";"ул. Петровка 27";"ул. Петровка 27";"37,612326";"55,767986";;;;;;"ЦАО";"Тверской";"4 300 610";"60";"Белая лошадь";"ИРИС"
"000007424";"Геомил";"Сущёвская ул. 13-15";"Сущёвская ул. 13-15";"37,601286";"55,781274";;;;;;"ЦАО";"Тверской";"25 330";"60";"Еда под пиво";"Геомил"
"000007425";"Собрание";"ул. Каретный Ряд 3 с. 1";"ул. Каретный Ряд 3 с. 1";"37,608656999";"55,770859";;;;;;"ЦАО";"Тверской";"2 111 637";"60";"СОБРАНИЕ";"МОСКОВСКИЙ ДЕЛОВОЙ КЛУБ"
"000007426";"Парижская жизнь";"ул. Каретный Ряд 3 с. 7";"ул. Каретный Ряд 3 с. 7";"37,610780999";"55,770726";;;;;;"ЦАО";"Тверской";"2 111 236";"60";"ПАРИЖСКАЯ ЖИЗНЬ";"АРТ-ПРОДАКШН"
"000007427";"КапиталКом";"ул. Каретный Ряд 3 с. 15А";"ул. Каретный Ряд 3 с. 15А";"37,610888";"55,770702";;;;;;"ЦАО";"Тверской";"4 301 363";"20";"КАПИТАЛКОМ";"КАПИТАЛКОМ"
"000007428";"Кафе на Большой Саввинский пер. 12 с. 8";"Большой Саввинский пер. 12 с. 8";"Большой Саввинский пер. 12 с. 8";"37,561364";"55,7327709999999";;;;;;"ЦАО";"Хамовники";"4 300 804";"100";"РК ГРУПП";"Мезонкафе"
"000007429";"Кафе на Гагаринский пер. 6";"Гагаринский пер. 6";"Гагаринский пер. 6";"37,597692";"55,744888";;;;;;"ЦАО";"Хамовники";"22 299";"25";"КАФЕ-КОНДИТЕРСКАЯ ""ГОГОЛЬ-МОГОЛЬ""";"ПРАЙМРОУЗ"
"000007430";"Кафе на Денежный пер. 20";"Денежный пер. 20";"Денежный пер. 20";"37,5867209999999";"55,7452949999999";;;;;;"ЦАО";"Хамовники";"4 302 679";"100";"КАНТИНЕТТА АНТИНОРИ";"ГЕРОЛЬДИКА"
"000007431";"Кафе на ул. Доватора 13";"ул. Доватора 13";"ул. Доватора 13";"37,567082";"55,7228729999999";;;;;;"ЦАО";"Хамовники";"6 845";"25";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000007432";"Кафе на Комсомольский просп. 1";"Комсомольский просп. 1";"Комсомольский просп. 1";"37,594012";"55,733664999";;;;;;"ЦАО";"Хамовники";"2 101 327";"25";"РЕСТОРАН КРЫМСКИЙ";"ЗВЕЗДА"
"000007433";"Кафе на Комсомольский просп. 21/10";"Комсомольский просп. 21/10";"Комсомольский просп. 21/10";"37,584388";"55,7283189999999";;;;;;"ЦАО";"Хамовники";"10 690";"100";"БАВАРИУС""";"ВАЙЗЕН"
"000007434";"Кафе на ул. Россолимо 7";"ул. Россолимо 7";"ул. Россолимо 7";"37,582778";"55,735919";;;;;;"ЦАО";"Хамовники";"3 100 591";"100";"ГАВАНЬ В ХАМОВНИКАХ";"РУССКИЙ КОЛОРИТ ХХI ВЕК"
"000007435";"Кафе на Комсомольский просп. 25 к. 1";"Комсомольский просп. 25 к. 1";"Комсомольский просп. 25 к. 1";"37,581636";"55,7261769999999";;;;;;"ЦАО";"Хамовники";"10 693";"25";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000007436";"Кафе на Комсомольский просп. 30";"Комсомольский просп. 30";"Комсомольский просп. 30";"37,579134";"55,725582";;;;;;"ЦАО";"Хамовники";"10 699";"40";"La SPEZIA";"КАМАДО"
"000007437";"Кафе на Комсомольский просп. 4";"Комсомольский просп. 4";"Комсомольский просп. 4";"37,5924449999999";"55,73346";;;;;;"ЦАО";"Хамовники";"4 300 731";"100";"Торговая галерея ""Акрополь""";"Эксплосервис"
"000007438";"Кафе на Комсомольский просп. 5/2";"Комсомольский просп. 5/2";"Комсомольский просп. 5/2";"37,5928129999999";"55,7319269999999";;;;;;"ЦАО";"Хамовники";"10 678";"40";"СЕЙДЖИ";"Сей-Ко"
"000007439";"Кафе на Лужнецкий пр. 1А с. 2";"Лужнецкий пр. 1А с. 2";"Лужнецкий пр. 1А с. 2";"37,560162";"55,7266469999999";;;;;;"ЦАО";"Хамовники";"4 301 974";"40";"МЯТА";"МАЭСТРО"
"000007441";"Кафе на ул. Остоженка 53/2 с. 1";"ул. Остоженка 53/2 с. 1";"ул. Остоженка 53/2 с. 1";"37,59532";"55,735976";;;;;;"ЦАО";"Хамовники";"2 120 629";"40";"КОНСУЛ";"КОНСУЛ"
"000007443";"Кафе на Смоленский бульв. 1 с. 2";"Смоленский бульв. 1 с. 2";"Смоленский бульв. 1 с. 2";"37,584066";"55,738884";;;;;;"ЦАО";"Хамовники";"4 305 928";"40";"ПОРТ КАФЕ";"ФАРЕКС М"
"000007444";"Кафе на Турчанинов пер. 3 с. 5";"Турчанинов пер. 3 с. 5";"Турчанинов пер. 3 с. 5";"37,595975";"55,736746";;;;;;"ЦАО";"Хамовники";"4 302 943";"100";"Касбар";"Оранжерея"
"000007445";"Кафе на Усачёва ул. 62";"Усачёва ул. 62";"Усачёва ул. 62";"37,5621769999999";"55,7250409999999";;;;;;"ЦАО";"Хамовники";"26 854";"40";"СТАРАЯ МАНСАРДА";"СТАРАЯ МАНСАРДА"
"000007446";"Кафе на Фрунзенская наб. 2/1";"Фрунзенская наб. 2/1";"Фрунзенская наб. 2/1";"37,595342";"55,734632";;;;;;"ЦАО";"Хамовники";"27 657";"40";"АНЕКДОТ";"ВИП БАНКЕТ"
"000007447";"Кафе на Фрунзенская наб. 36/2";"Фрунзенская наб. 36/2";"Фрунзенская наб. 36/2";"37,5840329999999";"55,722376999";;;;;;"ЦАО";"Хамовники";"27 671";"15";"РУБЕНС";"АЛАБАМА-БЛЮЗ"
"000007448";"Кафе на ул. Волхонка 13";"ул. Волхонка 13";"ул. Волхонка 13";"37,6073469999999";"55,746300999";;;;;;"ЦАО";"Хамовники";"2 101 298";"100";"РОСИНТЕР-РЕСТОРАНТС";"РОСИНТЕР РЕСТОРАНС"
"000007449";"Кафе на ул. Остоженка 1/9";"ул. Остоженка 1/9";"ул. Остоженка 1/9";"37,602412";"55,744124";;;;;;"ЦАО";"Хамовники";"17 883";"40";"ВАНИЛЬ""";"ВАНИЛЬ"
"000007450";"Кафе на ул. 10-летия Октября 11";"ул. 10-летия Октября 11";"ул. 10-летия Октября 11";"37,563864";"55,7253249999999";;;;;;"ЦАО";"Хамовники";"2 120 704";"40";"РЕСТОРАН ""АРЕНА""";"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ГОСТИНИЦА ""АРЕНА"""
"000007451";"Кафе на ул. Льва Толстого 23 с. 1";"ул. Льва Толстого 23 с. 1";"ул. Льва Толстого 23 с. 1";"37,584715";"55,735192";;;;;;"ЦАО";"Хамовники";"3 100 577";"40";"ХАМОВНИКИ";"ВИВАЛ-Б"
"000007452";"Кафе на Комсомольский просп. 13";"Комсомольский просп. 13";"Комсомольский просп. 13";"37,589484";"55,72992";;;;;;"ЦАО";"Хамовники";"2 101 271";"60";"ПЕГАС";"КЛУБ СОЮЗА ПИСАТЕЛЕЙ РОССИИ-ПЕГАС"
"000007453";"Кафе на Плотников пер. 15";"Плотников пер. 15";"Плотников пер. 15";"37,5880569999999";"55,7461229999999";;;;;;"ЦАО";"Хамовники";"2 120 838";"40";"Ресторан Рыбка";"Космос Саунд Клаб"
"000007454";"Кафе на Большой Саввинский пер. 12 с. 2";"Большой Саввинский пер. 12 с. 2";"Большой Саввинский пер. 12 с. 2";"37,565484";"55,7332549999999";;;;;;"ЦАО";"Хамовники";"2 100 662";"100";"РЕСТОРАН ""BISTROT""";"РЕСТОРАННЫЙ СИНДИКАТ"
"000007455";"Кафе на Большой Саввинский пер. 12 с. 6";"Большой Саввинский пер. 12 с. 6";"Большой Саввинский пер. 12 с. 6";"37,56383";"55,733583";;;;;;"ЦАО";"Хамовники";"4 303 992";"100";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000007456";"Кафе на ул. Знаменка 13 с. 3";"ул. Знаменка 13 с. 3";"ул. Знаменка 13 с. 3";"37,605676";"55,749684";;;;;;"ЦАО";"Хамовники";"2 120 725";"40";"На Знаменке";"Торговый дом ""СПЕЦМАШМОНТАЖ"""
"000007457";"Кафе на Комсомольский просп. 28";"Комсомольский просп. 28";"Комсомольский просп. 28";"37,580263";"55,72783";;;;;;"ЦАО";"Хамовники";"2 120 726";"40";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000007458";"Кафе на Комсомольский просп. 26";"Комсомольский просп. 26";"Комсомольский просп. 26";"37,581195";"55,727404";;;;;;"ЦАО";"Хамовники";"4 302 100";"60";"ООО ""ФАСТЛЭНД"" КАФЕ ""МУ-МУ""";"ФАСТЛЕНД"
"000007459";"Кафе на Большой Саввинский пер. 10А";"Большой Саввинский пер. 10А";"Большой Саввинский пер. 10А";"37,56107";"55,732188";;;;;;"ЦАО";"Хамовники";"4 301 211";"100";"NOONING";"Ривэр плейс"
"000007460";"Кафе на Комсомольский просп. 21/10";"Комсомольский просп. 21/10";"Комсомольский просп. 21/10";"37,584366";"55,728023";;;;;;"ЦАО";"Хамовники";"10 690";"40";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000007461";"Кафе на Большая Пироговская ул. 37-43 к. А";"Большая Пироговская ул. 37-43 к. А";"Большая Пироговская ул. 37-43 к. А";"37,563976";"55,728666";;;;;;"ЦАО";"Хамовники";"19 832";"30";"РЕСТОРАН ""ГАНС И МАРТА""";"ФОРУМ ТРЕЙДИНГ"
