0_UIDNFTN;1_Название;0_LABEL;1_Адрес;0_X;0_Y;0_BUI_NO_BTI;0_CAD_NO;0_STREET_BTI;0_HOUSE_BTI;0_HADD_BTI;1_Административный округ;1_Количество машино-мест;1_Дата начала строительства;1_Дата окончания;0_POINT_X;0_POINT_Y
36.00000000000;Гараж емкостью 517 машиноместа;Гараж емкостью 517 машиноместа;Воронежская ул., напротив вл.20-24;37.73506000000;55.61149100000;0;;;;;ЮАО;517.00000000000;мар.12;Объект введен в III кв.;4200647.65570000000;7481460.09729999960
37.00000000000;Гараж емкостью 326 машиноместа;Гараж емкостью 326 машиноместа;Севанская ул., вл.60;37.64645800000;55.62572400000;0;;;;;ЮАО;326.00000000000;июл.10;Объект введен в III кв.;4190784.52660000000;7484265.85769999960
39.00000000000;Гараж емкостью 300 машиноместа;Гараж емкостью 300 машиноместа;Маршала Захарова ул., 23;37.69780800000;55.61999000000;0;;;;;ЮАО;300.00000000000;мар.10;Объект введен в I кв.;4196500.78210000040;7483135.38810000010
40.00000000000;Гараж емкостью 91 машиноместа;Гараж емкостью 91 машиноместа;Академика Янгеля ул.,  вл.14 корп..9;37.57945900000;55.59556100000;0;;;;;ЮАО;91.00000000000;мар.12;дек.12;4183326.23190000000;7478321.01290000040
41.00000000000;Гараж емкостью 91 машиноместа;Гараж емкостью 91 машиноместа;Домодедовская ул., вл.28;37.71183000000;55.60541000000;0;;;;;ЮАО;91.00000000000;фев.12;Объект введен в III кв.;4198061.70399999990;7480261.65620000010
42.00000000000;Гараж емкостью 120 машиноместа;Гараж емкостью 120 машиноместа;Железнодорожный проезд,  вл.7;37.63905200000;55.71168200000;0;;;;;ЮАО;120.00000000000;дек.11;Объект введен в III кв.;4189960.09489999990;7501232.50960000050
43.00000000000;Гараж емкостью 371 машиноместа;Гараж емкостью 371 машиноместа;Каширское шоссе, вл.94, к.3;37.71282300000;55.61549900000;0;;;;;ЮАО;371.00000000000;мар.12;дек.12;4198172.24440000020;7482250.09379999990
44.00000000000;Гараж емкостью 182 машиноместа;Гараж емкостью 182 машиноместа;Москворечье ул., вл.4-5;37.64945800000;55.64481500000;0;;;;;ЮАО;182.00000000000;дек.11;Объект введен в III кв.;4191118.48510000020;7488030.87930000010
46.00000000000;Гараж емкостью 328 машиноместа;Гараж емкостью 328 машиноместа;Братеевская ул., вл.18 корп..3;37.77204600000;55.63647000000;0;;;;;ЮАО;328.00000000000;фев.12;ноя.12;4204764.91849999970;7486384.89919999990
47.00000000000;Гараж емкостью 397 машиноместа;Гараж емкостью 397 машиноместа;Братеевская ул., вл.18-22;37.77209200000;55.63647600000;0;;;;;ЮАО;397.00000000000;фев.12;ноя.12;4204770.03920000050;7486386.08249999960
48.00000000000;Гараж емкостью 245 машиноместа;Гараж емкостью 245 машиноместа;Нагатинская ул., вл.54;37.63164800000;55.67841000000;0;;;;;ЮАО;245.00000000000;мар.12;ноя.12;4189135.88510000010;7494660.75860000030
49.00000000000;Гараж емкостью 198 машиноместа;Гараж емкостью 198 машиноместа;Нагатинская ул., вл.9;37.63178100000;55.67841300000;0;;;;;ЮАО;198.00000000000;мар.12;дек.12;4189150.69080000000;7494661.35090000000
50.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;Каширское шоссе, вл. 122;37.71844300000;55.60529300000;0;;;;;ЮАО;100.00000000000;мар.12;дек.12;4198797.85969999990;7480238.59970000010
51.00000000000;Гараж емкостью 132 машиноместа;Гараж емкостью 132 машиноместа;Чертановская ул. вл. 60-А. стр. 2.;37.58302200000;55.60299700000;0;;;;;ЮАО;132.00000000000;июн.12;дек.12;4183722.86329999990;7479786.15419999980
52.00000000000;Гараж емкостью 220 машиноместа;Гараж емкостью 220 машиноместа;Подольских курсантов ул.  вл. 2, корп. 1;37.61157300000;55.60766400000;0;;;;;ЮАО;220.00000000000;май.12;дек.12;4186901.14610000000;7480705.85159999970
54.00000000000;Гараж емкостью 259 машиноместа;Гараж емкостью 259 машиноместа;Куликовская улица, вл. 7;37.56004600000;55.56708400000;0;;;;;ЮЗАО;259.00000000000;мар.12;дек.12;4181165.18649999980;7472712.65550000030
55.00000000000;Гараж емкостью 165 машиноместа;Гараж емкостью 165 машиноместа;между ул. Академика Волгина и пр.пр. 4989, корп .45;37.50690000000;55.64221400000;0;;;;;ЮЗАО;165.00000000000;мар.12;ноя.12;4175249.00130000010;7487517.81599999960
56.00000000000;Гараж емкостью 393 машиноместа;Гараж емкостью 393 машиноместа;Академика Опарина ул., вл.6;37.50775500000;55.64773600000;0;;;;;ЮЗАО;393.00000000000;мар.12;дек.12;4175344.17959999990;7488607.10429999980
57.00000000000;Гараж емкостью 783 машиноместа;Гараж емкостью 783 машиноместа;Поляны ул., напротив мкр.2;37.56270700000;55.57032900000;0;;;;;ЮЗАО;783.00000000000;мар.12;ноя.12;4181461.40769999990;7473351.53149999960
58.00000000000;Гараж емкостью 162 машиноместа;Гараж емкостью 162 машиноместа;Проспект 60-летия Октября вл. 15-17;37.57734700000;55.69401300000;0;;;;;ЮЗАО;162.00000000000;мар.12;дек.12;4183091.12570000020;7497741.90359999980
59.00000000000;Гараж емкостью 225 машиноместа;Гараж емкостью 225 машиноместа;Старобитцевская улица, мкр. 4Б стр 7;37.58930100000;55.57570300000;0;;;;;ЮЗАО;225.00000000000;май.11;окт.12;4184421.83820000010;7474409.68169999960
61.00000000000;Гараж емкостью 787 машиноместа;Гараж емкостью 787 машиноместа;Чечерский проезд, напротив мкр. 5;37.52757700000;55.53021600000;0;;;;;ЮЗАО;787.00000000000;мар.12;ноя.12;4177550.75389999990;7465457.78220000020
62.00000000000;Гараж емкостью 488 машиноместа;Гараж емкостью 488 машиноместа;Щербинка, мкрн. Липки, зона проектируемого проезда;37.57832800000;55.50692200000;0;;;;;ЮЗАО;488.00000000000;мар.11;Объект введен в II кв.;4183200.32899999990;7460877.50150000020
63.00000000000;Гараж емкостью 430 машиноместа;Гараж емкостью 430 машиноместа;Южное Бутово мкр.1, к.50;37.56053100000;55.54262300000;0;;;;;ЮЗАО;430.00000000000;мар.12;дек.12;4181219.17620000010;7467898.46839999970
64.00000000000;Гараж емкостью 290 машиноместа;Гараж емкостью 290 машиноместа;Тарусская ул., вл. 22.;37.52678100000;55.59918100000;0;;;;;ЮЗАО;290.00000000000;апр.12;дек.12;4177462.14390000000;7479034.23940000030
65.00000000000;Гараж емкостью 60 машиноместа;Гараж емкостью 60 машиноместа;Ленинский пр., вл.94А;37.51792000000;55.67082900000;0;;;;;ЗАО;60.00000000000;янв.10;дек.12;4176475.74220000020;7493164.17190000040
67.00000000000;Гараж емкостью 298 машиноместа;Гараж емкостью 298 машиноместа;Федосьино ул., напротив вл. 10;37.33928000000;55.63589400000;0;;;;;ЗАО;298.00000000000;янв.10;Объект введен в III кв.;4156589.62859999990;7486271.29939999990
68.00000000000;Гараж емкостью 200 машиноместа;Гараж емкостью 200 машиноместа;Авиаторов ул., между вл. 7Б и 9А;37.40533200000;55.64097000000;0;;;;;ЗАО;200.00000000000;сен.10;ноя.12;4163942.50339999980;7487272.44120000020
69.00000000000;Гараж емкостью 380 машиноместа;Гараж емкостью 380 машиноместа;Барвихинская ул. вл 18;37.38992600000;55.72038100000;0;;;;;ЗАО;380.00000000000;мар.11;дек.12;4162227.51590000000;7502951.62289999980
70.00000000000;Гараж емкостью 121 машиноместа;Гараж емкостью 121 машиноместа;Пересечение Боровского шоссе с ул. Интернациональной;37.25950700000;55.61105500000;0;;;;;ЗАО;121.00000000000;янв.11;ноя.12;4147709.33889999990;7481374.16289999990
72.00000000000;Гараж емкостью 538 машиноместа;Гараж емкостью 538 машиноместа;Боровское шоссе, корп. К-1 и Киевское направление МЖД;37.40598000000;55.65975200000;0;;;;;ЗАО;538.00000000000;мар.12;окт.12;4164014.63870000000;7490977.95110000020
71.00000000000;Гараж емкостью 312 машиноместа;Гараж емкостью 312 машиноместа;Производственная ул., вл.25;37.38165100000;55.64096900000;0;;;;;ЗАО;312.00000000000;май.12;дек.12;4161306.34679999990;7487272.24390000010
73.00000000000;Гараж емкостью 554 машиноместа;Гараж емкостью 554 машиноместа;Боровское шоссе, корп. К-3 и Киевское направление МЖД;37.40443400000;55.65939100000;0;;;;;ЗАО;554.00000000000;мар.12;окт.12;4163842.53880000020;7490906.71270000000
74.00000000000;Гараж емкостью 345 машиноместа;Гараж емкостью 345 машиноместа;Боровское шоссе и Киевское направление МЖД корп. К-.7;37.39810400000;55.65785100000;0;;;;;ЗАО;345.00000000000;июл.10;окт.12;4163137.88629999990;7490602.82100000050
76.00000000000;Гараж емкостью 130 машиноместа;Гараж емкостью 130 машиноместа;Шолохова ул., вл. 5;37.35538700000;55.63574500000;0;;;;;ЗАО;130.00000000000;сен.10;окт.12;4158382.65169999980;7486241.91420000050
93.00000000000;Гараж емкостью 177 машиноместа;Гараж емкостью 177 машиноместа;Цветной б-р,вл. 17.;37.61958300000;55.77155500000;0;;;;;ЦАО;177.00000000000;янв.13;ноя.13;4187792.81609999990;7513072.49399999990
168.00000000000;Гараж емкостью 600 машиноместа;Гараж емкостью 600 машиноместа;Неманский проезд, вл. 10,  корп. 2.(стр. 1 - 2);37.39082400000;55.80961000000;0;;;;;СЗАО;600.00000000000;фев.13;ноя.13;4162327.48150000020;7520607.38790000040
77.00000000000;Гараж емкостью 333 машиноместа;Гараж емкостью 333 машиноместа;Новоорловская ул., вл.7 (К-3);37.36175800000;55.63496200000;0;;;;;ЗАО;333.00000000000;мар.12;дек.12;4159091.86799999980;7486087.49500000010
78.00000000000;Гараж емкостью 159 машиноместа;Гараж емкостью 159 машиноместа;Боровское ш (комунальная зона Внуково электроподстанция Ново-Внуковская);37.25952500000;55.61104200000;0;;;;;ЗАО;159.00000000000;май.12;дек.12;4147711.34260000010;7481371.60059999950
79.00000000000;Гараж емкостью 329 машиноместа;Гараж емкостью 329 машиноместа;Коммунальная зона К-24 Новоорловская ул., вл.5;37.36646500000;55.63426500000;0;;;;;ЗАО;329.00000000000;апр.12;дек.12;4159615.84890000010;7485950.03880000020
80.00000000000;Гараж емкостью 970 машиноместа;Гараж емкостью 970 машиноместа;Волоцкий пер., вл.15 (1,2 очереди);37.34784900000;55.83362700000;0;;;;;СЗАО;970.00000000000;май.10;сен.12;4157543.52630000000;7525366.54920000020
81.00000000000;Гараж емкостью 110 машиноместа;Гараж емкостью 110 машиноместа;Куркинское шоссе, вл. 15;37.39716800000;55.88492100000;0;;;;;СЗАО;110.00000000000;апр.12;дек.12;4163033.69260000020;7535540.71810000020
83.00000000000;Гараж емкостью 868 машиноместа;Гараж емкостью 868 машиноместа;Новокуркинское шоссе, вл. 22 (2 корп.);37.39948600000;55.89969100000;0;;;;;СЗАО;868.00000000000;янв.12;сен.12;4163291.73119999980;7538472.84179999960
84.00000000000;Гараж емкостью 868 машиноместа;Гараж емкостью 868 машиноместа;Новокуркинское шоссе, вл. 22 (3 корп.);37.39917400000;55.90034200000;0;;;;;СЗАО;868.00000000000;янв.12;сен.12;4163256.99960000020;7538602.10309999990
85.00000000000;Гараж емкостью 267 машиноместа;Гараж емкостью 267 машиноместа;Летчика Полагушина ул.  (2 мкр.. корп. 244);37.20723400000;56.00105600000;0;;;;;Зел.АО;267.00000000000;мар.12;Объект введен в III кв.;4141890.33760000020;7558625.88740000040
86.00000000000;Гараж емкостью 345 машиноместа;Гараж емкостью 345 машиноместа;Александровка 623;37.15726000000;55.98966300000;0;;;;;Зел.АО;345.00000000000;дек.11;ноя.12;4136327.25740000000;7556358.13549999990
87.00000000000;Гараж емкостью 88 машиноместа;Гараж емкостью 88 машиноместа;Гиляровского ул., вл. 64.;37.63335200000;55.78840200000;0;;;;;ЦАО;88.00000000000;фев.13;ноя.13;4189325.57439999980;7516407.29409999960
89.00000000000;Гараж емкостью 332 машиноместа;Гараж емкостью 332 машиноместа;М. Тишинский пер., вл. 13, стр. 1, вл. 15, стр. 2;37.57847800000;55.77023200000;0;;;;;ЦАО;332.00000000000;янв.13;дек.13;4183217.02850000000;7512810.67200000030
90.00000000000;Гараж емкостью 99 машиноместа;Гараж емкостью 99 машиноместа;М. Калитниковская ул., вл. 11;37.68257900000;55.73566200000;0;;;;;ЦАО;99.00000000000;фев.13;дек.13;4194805.49839999990;7505972.41380000020
92.00000000000;Гараж емкостью 120 машиноместа;Гараж емкостью 120 машиноместа;Новый Арбат ул. вл. 17.;37.59093900000;55.75206400000;0;;;;;ЦАО;120.00000000000;дек.12;окт.13;4184604.18060000010;7509216.12160000020
91.00000000000;Гараж емкостью 150 машиноместа;Гараж емкостью 150 машиноместа;Мал.Сухаревский пер., вл. 4.;37.62319100000;55.77017200000;0;;;;;ЦАО;150.00000000000;дек.12;окт.13;4188194.45679999980;7512798.79839999970
169.00000000000;Гараж емкостью 263 машиноместа;Гараж емкостью 263 машиноместа;Берзарина ул,  вл. 19-А.;37.47694000000;55.78805200000;0;;;;;СЗАО;263.00000000000;фев.13;ноя.13;4171913.87039999990;7516337.99770000020
170.00000000000;Гараж емкостью 497 машиноместа;Гараж емкостью 497 машиноместа;Барышиха ул., вл. 37, корп. 1;37.34263300000;55.84859700000;0;;;;;СЗАО;497.00000000000;фев.13;ноя.13;4156962.88409999990;7528334.46210000010
171.00000000000;Гараж емкостью 200 машиноместа;Гараж емкостью 200 машиноместа;Мневники, вл.10, к.1;37.49355100000;55.77279400000;0;;;;;СЗАО;200.00000000000;фев.13;дек.13;4173762.99819999980;7513317.69950000010
172.00000000000;Гараж емкостью 140 машиноместа;Гараж емкостью 140 машиноместа;Б. Волоколамский, вл. 12;37.49458000000;55.80111100000;0;;;;;СЗАО;140.00000000000;фев.13;ноя.13;4173877.54620000020;7518923.94680000000
98.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;1-й Самотечный пер., вл. 2-12;37.61460400000;55.77730200000;0;;;;;ЦАО;100.00000000000;апр.13;дек.13;4187238.55640000010;7514209.92889999970
104.00000000000;Гараж емкостью 94 машиноместа;Гараж емкостью 94 машиноместа;Молодогвардейская ул. вл. 44;37.41249200000;55.73430400000;0;;;;;ЗАО;94.00000000000;мар.13;дек.13;4164739.55159999990;7505703.91179999990
110.00000000000;Гараж емкостью 205 машиноместа;Гараж емкостью 205 машиноместа;"Осенняя ул.,  вл. 25, возле ТЭЦ, на месте ГСК ""Осень"".";37.40434400000;55.76868800000;0;;;;;ЗАО;205.00000000000;мар.13;дек.13;4163832.52050000010;7512505.12469999960
117.00000000000;Гараж емкостью 96 машиноместа;Гараж емкостью 96 машиноместа;Часовая ул., вл. 23, корп. 1.;37.51932600000;55.81110100000;0;;;;;САО;96.00000000000;мар.13;дек.13;4176632.25829999990;7520902.75640000030
5.00000000000;Гараж емкостью 299 машиноместа;Гараж емкостью 299 машиноместа;Ивана Сусанина. вл. 2А;37.52658200000;55.86613700000;0;;;;;САО;299.00000000000;мар.10;ноя.12;4177439.99299999980;7531813.35170000050
11.00000000000;Гараж емкостью 409 машиноместа;Гараж емкостью 409 машиноместа;Римского-Корсакова ул., вл.15;37.60877300000;55.87755700000;0;;;;;СВАО;409.00000000000;июл.09;Объект введен в I кв.;4186589.45300000020;7534079.24299999980
18.00000000000;Гараж емкостью 340 машиноместа;Гараж емкостью 340 машиноместа;Северный мкр., к.1, кварт.32;37.55079700000;55.91481300000;0;;;;;СВАО;340.00000000000;мар.12;дек.12;4180135.59460000000;7541476.00140000040
24.00000000000;Гараж емкостью 292 машиноместа;Гараж емкостью 292 машиноместа;Кетчерская ул., вл.3-5;37.82914200000;55.74564400000;0;;;;;ВАО;292.00000000000;янв.00;Объект введен в II кв.;4211120.81670000030;7507946.32180000000
26.00000000000;Гараж емкостью 182 машиноместа;Гараж емкостью 182 машиноместа;3-я Гражданская улица, вл.17;37.70723200000;55.81331000000;0;;;;;ВАО;182.00000000000;мар.12;ноя.12;4197549.85819999970;7521340.38250000030
32.00000000000;Гараж емкостью 398 машиноместа;Гараж емкостью 398 машиноместа;Новороссийская улица, вл. 23Б;37.75982100000;55.67301100000;0;;;;;ЮВАО;398.00000000000;май.12;дек.12;4203404.03799999970;7493594.89769999960
38.00000000000;Гараж емкостью 42 машиноместа;Гараж емкостью 42 машиноместа;Россошанская ул., вл.13,к.3;37.61517800000;55.59457500000;0;;;;;ЮАО;42.00000000000;сен.11;Объект введен в II кв.;4187302.45269999980;7478126.75880000000
45.00000000000;Гараж емкостью 130 машиноместа;Гараж емкостью 130 машиноместа;Бирюлёвская ул., вл.37;37.66550600000;55.58969100000;0;;;;;ЮАО;130.00000000000;апр.12;дек.12;4192904.93990000010;7477164.62249999960
