Key	Code	Name	Id
70159868	913	УПРАВЛЕНИЕ КУЛЬТУРЫ ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	d3e70aa6ddae42fe8af7745089bc32bf
5023	423	Российская академия медицинских наук	c2a26e3b52df48aa97c6767325f8a45b
70159867	906	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	d7b03e48ec1c4dafb38277500c9c5ab8
11	164	ДЕПАРТАМЕНТ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА ГОРОДА МОСКВЫ	a93ad06e125e448d9de87796db1c6a0e
46	823	УПОЛНОМОЧЕННЫЙ ПО ПРАВАМ ЧЕЛОВЕКА В ГОРОДЕ МОСКВЕ	afe0971c980044c8a1a678211188f75a
47	824	ДЕПАРТАМЕНТ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ ГОРОДА МОСКВЫ	8d031b41526f46b9a49f78ab3ebd3d97
70159765	157	Федеральная служба государственной статистики	0e7b493e5d454531906179c6fbfa3147
70159723	055	Министерство здравоохранения и социального развития РФ	d8d90ca7a9304d7e900979cf480355f1
70159722	053	Федеральное агентство лесного хозяйства	a25d8c775e944cc3b3c37aa6956915b5
70159809	333	Совет Федерации Федерального Собрания Российской Федерации	796740467cb3430e93a87ae87e169086
70159863	842	Комитет по контролю и регулированию инвестиционных программ города Москвы	e30df0b86ea34d3ca0507d8174214f4c
5030	721	Федеральная служба по военно-техническому сотрудничеству	9d339306189a4036af477da028f4539f
7	148	ДЕПАРТАМЕНТ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ	a7ed8f04bd214d7e8b0c7e0abdbcd7a7
70159864	903	УПРАВЛЕНИЕ КУЛЬТУРЫ ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	4cd7a2a024504934a2e78139ab204837
70159902	995	ЮЖНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	147b3e4d334d46058063820c88043584
70159887	956	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ СЕВЕРО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	1187f2e032e7489080c0822dcdcd5a3c
4694	---	МИНИСТЕРСТВО ЭНЕРГЕТИКИ РОССИЙСКОЙ ФЕДЕРАЦИИ	d9554f3306e64f3880a58451a80b800a
70159766	160	Федеральная служба по регулированию алкогольного рынка	fd0952cdfeb448d5986c852a9e7d861c
70159756	140	Министерство экономического развития и торговли Российской Федерации	5fba3c57a2fe431aa525858d1e41ad78
5036	185	Федеральная служба по оборонному заказу	f2d62c8529834d7ea89e874634f2c47b
70159732	079	Федеральная служба по надзору в сфере связи	08d2354ac2a24d86afe887c2952661f6
5038	186	Федеральное агентство по поставкам вооружения, военной, специальной техники и материальных средств	a95c0a4cd061400499e18895347ac14e
5039	110	Федеральное агентство морского и речного транспорта	aa112a5cb0674b15aa868919edf34978
20	761	КОМИТЕТ ПО АРХИТЕКТУРЕ И ГРАДОСТРОИТЕЛЬСТВУ ГОРОДА МОСКВЫ	c0c18cdc1d70414eafb58c7efe5e93e5
70159833	521	Федеральная служба по финансовым рынкам	2eff6558e48a479f949b8d8cbe31ac5b
70159751	108	Федеральное дорожное агентство	956e893f8e16412fa7738ebe9c5c90bd
70159726	061	Федеральное агентство по здравоохранению и социальному развитию	cd7a0a9e92d64685b8358fad5c387509
59	843	УПРАВЛЕНИЕ ДЕЛАМИ МЭРА И ПРАВИТЕЛЬСТВА МОСКВЫ	3ed47f022dd949a0bb039096c8435e4a
70159716	021	Министерство промышленности и энергетики Российской Федерации	45ef47e10ebb454788c8926cc0f935c6
32	804	ДЕПАРТАМЕНТ ВНЕШНЕЭКОНОМИЧЕСКИХ И МЕЖДУНАРОДНЫХ СВЯЗЕЙ ГОРОДА МОСКВЫ	d0cf3239ffa946ccad03927ed3c2329b
70159749	106	Федеральная служба по надзору в сфере транспорта	cde9993165f44346bff194da477fdd3e
70159903	996	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ЮЖНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	314d8e65b8b048e2bf9d94f793e5123a
70159898	985	ЮГО-ЗАПАДНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	eae35587abc0404192e195653ca46786
70159782	187	Министерство обороны Российской Федерации	40879804612142eaa60895d3e6ae6d34
39	812	МОСКОВСКАЯ ГОРОДСКАЯ ИЗБИРАТЕЛЬНАЯ КОМИССИЯ	ff56891d3cb94a54ae82971dc1c2b526
70159735	082	Министерство сельского хозяйства Российской Федерации	f69f2ead634b45f9992f99ba44c8e832
68	981	ПРЕФЕКТУРА ЮГО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	2bdec7e6a20749f2b0319a06a76577b4
5049	142	Федеральное агентство по управлению особыми экономическими зонами	5aad91bd23914acf83429db9c7e4a08c
70159800	308	Московская городская избирательная комиссия	f5c87ec879ed42c0be6a9dcb927bf535
70159816	395	Территориальные фонды обязательного медицинского страхования	3474c94833664e75af149f6d60e05a81
44	818	ДЕПАРТАМЕНТ ТРУДА И ЗАНЯТОСТИ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ	2b95a315c69c4d94aa069fc76054ab36
43	817	КОМИТЕТ ГОСУДАРСТВЕННЫХ УСЛУГ ГОРОДА МОСКВЫ	7e4ce3cda42b4a239624a1f06bb86527
5052	088	Федеральное агентство по информационным технологиям	ea27a30bd78b4cd786b9a33dba5c8dab
5053	174	Федеральное агентство по туризму	fbbc836819d64738bef7a36aaac98af2
70159886	955	СЕВЕРО-ЗАПАДНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	0e0d8d325d6b45c9a459a37750ee3dfa
5055	693	Российский фонд фундаментальных исследований	544668f6ced545539e12a3b229ae1ee9
70159806	321	Федеральная регистрационная служба	cf087bbad47f48cc8ba7a44789730f55
70159738	086	Федеральная служба по надзору в сфере массовых коммуникаций, связи и охране культурного наследия	d79c540b9b94484894a8a4f729aaf40d
70159763	153	Федеральная таможенная служба	09228b8c4d1e42fe8c38a5b4509a0fb5
5059	393	Фонд социального страхования Российской Федерации	6981db4f1bec490596a7a783238a204c
70159862	838	ДЕПАРТАМЕНТ ПРОДОВОЛЬСТВЕННЫХ РЕСУРСОВ ГОРОДА МОСКВЫ	29aec06ea6544c6abccca795dc95b550
5061	401	Сибирское отделение Российской академии наук	a83d8fb656374708b266a86fb65e4202
63	931	ПРЕФЕКТУРА СЕВЕРНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	e3b04ed5712a4ac7b23daaea77be5399
70159718	048	Федеральная служба по надзору в сфере природопользования	058fd69cdac74016bde6ab044c4baaa4
